,Date,Time,DewPointC,DewPointF,FeelsLikeC,FeelsLikeF,WindChillC,WindChillF,WindGustKmph,WindGustMiles,Cloud_Cover,humidity,PrecipMM,Pressure,TempC,TempF,Visibility,WeatherDesc,Wind_Dir_16_Point,Wind_Dir_Degree,WindSpeedKmph,WindSpeedMiles
520,2016-03-22,1600,-1,29,7,45,7,45,24,15,29,46,0.0,1018,10,50,10,Sunny,SSW,211,20,12
521,2016-03-22,1700,-1,31,7,45,7,45,25,16,42,49,0.0,1018,10,50,10,Partly cloudy,SSW,203,20,12
522,2016-03-22,1800,0,33,8,46,8,46,27,17,55,51,0.0,1017,10,51,10,Partly cloudy,SSW,196,20,13
523,2016-03-22,1900,1,34,7,44,7,44,27,17,55,56,0.0,1017,10,50,10,Partly cloudy,S,191,19,12
524,2016-03-22,2000,2,35,6,43,6,43,28,17,55,60,0.0,1017,9,48,10,Cloudy,S,185,18,11
525,2016-03-22,2100,2,36,6,42,6,42,29,18,55,64,0.0,1017,9,47,10,Cloudy,S,180,18,11
526,2016-03-22,2200,2,36,5,41,5,41,29,18,46,67,0.0,1017,8,47,10,Cloudy,S,181,17,11
527,2016-03-22,2300,3,37,5,41,5,41,29,18,37,71,0.0,1016,8,46,10,Partly cloudy,S,183,17,11
528,2016-03-23,0,3,37,4,40,4,40,30,18,28,74,0.0,1016,7,45,10,Partly cloudy,S,185,17,11
529,2016-03-23,100,3,37,4,39,4,39,28,18,32,76,0.0,1016,7,44,10,Partly cloudy,S,190,16,10
530,2016-03-23,200,3,37,4,38,4,38,27,17,36,78,0.0,1015,6,44,10,Clear,SSW,195,15,10
531,2016-03-23,300,3,38,3,38,3,38,26,16,40,81,0.0,1015,6,43,10,Clear,SSW,200,15,9
532,2016-03-23,400,3,38,3,38,3,38,25,16,60,82,0.0,1015,6,43,10,Clear,SSW,203,14,9
533,2016-03-23,500,3,38,3,38,3,38,24,15,80,83,0.0,1014,6,43,10,Overcast,SSW,207,13,8
534,2016-03-23,600,3,38,3,38,3,38,22,14,100,84,0.0,1014,6,42,10,Overcast,SSW,211,13,8
535,2016-03-23,700,4,38,4,39,4,39,22,14,100,82,0.0,1014,6,44,10,Overcast,SW,214,13,8
536,2016-03-23,800,4,39,4,40,4,40,22,14,100,81,0.0,1014,7,45,10,Overcast,SW,217,14,9
537,2016-03-23,900,4,39,5,40,5,40,22,14,100,79,0.0,1014,8,46,10,Overcast,SW,221,14,9
538,2016-03-23,1000,4,40,7,44,7,44,21,13,90,73,0.0,1014,9,49,10,Overcast,SW,223,15,9
539,2016-03-23,1100,5,40,9,48,9,48,21,13,79,67,0.0,1014,11,52,10,Overcast,SW,225,16,10
540,2016-03-23,1200,5,41,11,52,11,52,21,13,69,61,0.0,1014,13,56,10,Overcast,SW,227,17,10
541,2016-03-23,1300,5,41,13,56,13,56,20,13,48,56,0.0,1014,15,59,10,Overcast,SW,229,17,10
542,2016-03-23,1400,5,42,15,60,15,60,20,13,27,51,0.0,1014,17,62,10,Sunny,SW,230,17,10
543,2016-03-23,1500,6,42,18,64,18,64,20,13,6,45,0.0,1013,18,65,10,Sunny,SW,232,17,11
544,2016-03-23,1600,6,43,18,64,18,64,19,12,4,46,0.0,1013,18,65,10,Sunny,SW,228,16,10
545,2016-03-23,1700,7,44,18,64,18,64,18,11,3,48,0.0,1013,18,65,10,Clear,SW,225,15,9
546,2016-03-23,1800,7,45,18,65,18,65,17,11,2,49,0.0,1013,19,65,10,Clear,SW,221,14,9
547,2016-03-23,1900,8,46,18,64,18,64,15,9,13,51,0.0,1014,18,65,10,Clear,SW,218,12,7
548,2016-03-23,2000,8,47,18,64,18,64,12,8,24,54,0.0,1015,18,64,10,Clear,SSW,214,10,6
549,2016-03-23,2100,9,47,17,63,17,63,10,6,35,57,0.0,1015,17,63,10,Clear,SSW,210,8,5
550,2016-03-23,2200,8,47,16,61,16,61,11,7,57,60,0.0,1016,16,61,10,Clear,SSW,192,7,5
551,2016-03-23,2300,8,47,15,59,15,59,12,7,78,64,0.0,1016,15,59,10,Overcast,S,174,7,5
552,2016-03-24,0,8,47,14,57,14,57,13,8,100,68,0.0,1017,14,58,10,Overcast,SSE,155,7,4
553,2016-03-24,100,8,47,12,54,12,54,15,9,100,73,0.0,1017,13,55,10,Overcast,ESE,119,9,5
554,2016-03-24,200,8,46,11,51,11,51,17,10,99,79,0.0,1017,12,53,10,Overcast,E,82,10,6
555,2016-03-24,300,8,46,9,48,9,48,19,12,99,84,0.0,1018,10,51,10,Overcast,NE,45,11,7
556,2016-03-24,400,7,45,8,46,8,46,21,13,94,84,0.0,1018,10,49,10,Overcast,NE,51,14,9
557,2016-03-24,500,6,43,6,43,6,43,24,15,90,84,0.0,1018,9,48,10,Overcast,ENE,57,16,10
558,2016-03-24,600,5,42,5,40,5,40,27,17,85,84,0.0,1018,8,46,10,Overcast,ENE,63,19,12
559,2016-03-24,700,5,41,5,40,5,40,25,15,82,84,0.0,1018,8,46,10,Overcast,ENE,65,18,11
560,2016-03-24,800,5,41,5,40,5,40,23,14,79,83,0.0,1019,8,46,10,Cloudy,ENE,67,17,11
561,2016-03-24,900,5,40,5,40,5,40,21,13,75,83,0.0,1019,8,46,10,Cloudy,ENE,69,16,10
562,2016-03-24,1000,5,41,5,42,5,42,20,13,84,80,0.0,1019,9,48,10,Cloudy,ENE,70,17,10
563,2016-03-24,1100,5,41,6,43,6,43,20,13,92,77,0.0,1019,9,49,10,Overcast,ENE,72,17,11
564,2016-03-24,1200,5,41,7,45,7,45,20,13,100,74,0.0,1019,10,50,10,Overcast,ENE,74,17,11
565,2016-03-24,1300,5,42,8,46,8,46,21,13,100,74,0.0,1018,11,51,10,Overcast,ENE,77,18,11
566,2016-03-24,1400,6,42,8,46,8,46,21,13,100,73,0.0,1017,11,52,10,Overcast,E,80,18,11
567,2016-03-24,1500,6,43,8,47,8,47,21,13,100,73,0.0,1017,11,52,10,Overcast,E,82,18,11
568,2016-03-24,1600,6,43,8,47,8,47,21,13,100,75,0.0,1016,11,52,10,Overcast,E,85,18,11
569,2016-03-24,1700,6,44,8,46,8,46,21,13,100,77,0.0,1015,11,51,10,Overcast,E,88,18,11
570,2016-03-24,1800,7,44,8,46,8,46,21,13,100,80,0.0,1015,10,51,10,Overcast,E,90,17,11
571,2016-03-24,1900,7,44,7,45,7,45,20,12,100,84,0.0,1014,9,49,9,Overcast,E,93,16,10
572,2016-03-24,2000,7,45,6,43,6,43,19,12,100,88,0.0,1014,8,46,8,Overcast,E,97,15,9
573,2016-03-24,2100,8,46,5,42,5,42,18,11,100,92,0.0,1013,7,44,7,Overcast,E,100,13,8
574,2016-03-24,2200,8,46,5,41,5,41,18,11,100,93,0.0,1012,6,44,5,Overcast,ESE,110,12,8
575,2016-03-24,2300,8,47,5,41,5,41,18,11,100,95,0.1,1012,6,43,3,Mist,ESE,120,11,7
576,2016-03-25,0,9,47,5,41,5,41,17,11,100,96,0.1,1011,6,42,1,Mist,SE,130,10,6
577,2016-03-25,100,9,48,6,43,6,43,21,13,100,96,0.1,1010,7,45,1,Mist,SE,142,12,7
578,2016-03-25,200,10,49,7,45,7,45,24,15,100,96,0.1,1009,9,48,1,Fog,SSE,153,13,8
579,2016-03-25,300,10,50,9,48,9,48,27,17,100,96,0.1,1008,11,51,1,Fog,SSE,164,15,9
580,2016-03-25,400,11,51,10,50,10,50,30,19,100,95,0.2,1007,12,53,2,Fog,SSE,169,17,11
581,2016-03-25,500,11,52,11,52,11,52,33,20,100,93,0.3,1007,13,55,3,Light drizzle,S,173,19,12
582,2016-03-25,600,12,54,12,54,12,54,36,22,100,92,0.4,1006,14,56,4,Light drizzle,S,178,21,13
583,2016-03-25,700,13,55,13,56,13,56,34,21,100,90,0.5,1006,15,58,6,Light drizzle,S,181,21,13
584,2016-03-25,800,13,56,15,58,15,58,33,21,100,89,0.6,1006,16,60,8,Light rain,S,183,21,13
585,2016-03-25,900,14,57,16,60,16,60,32,20,100,87,0.6,1006,17,62,9,Light rain,S,186,21,13
586,2016-03-25,1000,14,57,17,62,17,62,29,18,89,84,0.5,1006,18,64,10,Light rain,S,190,20,13
587,2016-03-25,1100,14,58,18,64,18,64,26,16,78,80,0.3,1006,19,66,10,Overcast,SSW,194,19,12
588,2016-03-25,1200,14,58,19,66,19,66,24,15,68,77,0.1,1007,20,67,10,Overcast,SSW,198,18,11
589,2016-03-25,1300,14,57,20,68,20,68,24,15,57,71,0.1,1007,21,69,10,Overcast,SSW,210,19,12
590,2016-03-25,1400,14,57,21,69,21,69,24,15,46,65,0.1,1007,22,71,10,Sunny,SW,221,19,12
591,2016-03-25,1500,13,56,23,74,22,71,24,15,35,59,0.1,1007,23,73,10,Sunny,SW,233,20,12
592,2016-03-25,1600,13,55,21,70,21,70,26,16,46,59,0.1,1008,22,71,10,Sunny,WSW,249,20,12
593,2016-03-25,1700,12,53,21,69,21,69,27,17,56,59,0.1,1009,21,70,10,Overcast,W,266,20,12
594,2016-03-25,1800,11,52,20,68,20,68,29,18,67,59,0.1,1010,20,69,10,Overcast,WNW,282,20,12
595,2016-03-25,1900,10,50,19,67,19,67,29,18,44,61,0.0,1011,20,67,10,Overcast,WNW,298,20,12
596,2016-03-25,2000,9,48,19,65,19,65,30,19,22,64,0.0,1013,19,66,10,Clear,NW,313,20,12
597,2016-03-25,2100,8,46,18,64,18,64,31,19,0,66,0.0,1015,18,64,10,Clear,NNW,329,20,12
598,2016-03-25,2200,6,43,16,60,16,60,31,19,6,66,0.0,1016,16,61,10,Clear,NNW,333,21,13
599,2016-03-25,2300,4,39,13,56,13,56,31,19,13,66,0.0,1017,14,57,10,Clear,NNW,338,21,13
600,2016-03-26,0,2,36,11,52,11,52,32,20,19,66,0.0,1019,12,54,10,Clear,NNW,343,22,14
601,2016-03-26,100,2,35,8,46,8,46,30,19,26,67,0.0,1019,10,50,10,Clear,NNW,346,21,13
602,2016-03-26,200,1,34,5,41,5,41,29,18,33,68,0.0,1020,8,46,10,Partly cloudy,NNW,349,20,13
603,2016-03-26,300,0,33,2,35,2,35,27,17,40,70,0.0,1020,5,42,10,Partly cloudy,N,352,19,12
604,2016-03-26,400,0,32,1,34,1,34,26,16,36,72,0.0,1021,5,41,10,Partly cloudy,NW,314,19,12
605,2016-03-26,500,0,32,0,32,0,32,25,16,33,73,0.0,1022,4,40,10,Clear,W,275,18,11
606,2016-03-26,600,-1,31,-1,31,-1,31,24,15,30,75,0.0,1023,4,39,10,Clear,WSW,237,17,11
607,2016-03-26,700,0,31,0,32,0,32,23,14,49,74,0.0,1024,4,39,10,Sunny,SSE,160,17,10
608,2016-03-26,800,0,31,0,32,0,32,21,13,68,74,0.0,1024,4,40,10,Cloudy,E,82,16,10
609,2016-03-26,900,0,31,1,33,1,33,20,13,86,73,0.0,1025,5,40,10,Cloudy,N,5,16,10
610,2016-03-26,1000,0,32,3,37,3,37,17,11,78,68,0.0,1026,6,43,10,Cloudy,NNE,15,14,9
611,2016-03-26,1100,1,33,5,41,5,41,15,9,69,63,0.0,1026,8,46,10,Overcast,NNE,26,12,8
612,2016-03-26,1200,1,34,7,45,7,45,12,7,60,59,0.0,1026,9,49,10,Overcast,NE,36,10,6
613,2016-03-26,1300,2,35,9,48,9,48,11,7,49,57,0.0,1026,11,51,10,Overcast,ENE,58,10,6
614,2016-03-26,1400,3,37,10,50,10,50,10,6,39,56,0.0,1026,12,53,10,Sunny,E,80,9,6
615,2016-03-26,1500,3,38,12,53,12,53,10,6,28,54,0.0,1026,13,55,10,Sunny,ESE,102,8,5
616,2016-03-26,1600,3,38,10,50,10,50,12,7,42,59,0.0,1026,12,53,10,Sunny,ESE,115,10,6
617,2016-03-26,1700,3,37,8,47,8,47,13,8,56,63,0.0,1026,11,51,10,Cloudy,SE,127,11,7
618,2016-03-26,1800,3,37,7,44,7,44,15,9,71,67,0.0,1027,9,49,10,Cloudy,SE,139,13,8
619,2016-03-26,1900,3,38,6,42,6,42,15,10,61,74,0.0,1027,8,47,10,Cloudy,SE,138,13,8
620,2016-03-26,2000,3,38,4,40,4,40,16,10,51,80,0.0,1028,7,44,10,Partly cloudy,SE,138,13,8
621,2016-03-26,2100,4,38,3,38,3,38,16,10,42,86,0.0,1028,6,42,10,Partly cloudy,SE,137,13,8
622,2016-03-26,2200,4,39,3,38,3,38,15,9,48,88,0.0,1029,6,42,10,Partly cloudy,SE,132,11,7
623,2016-03-26,2300,4,39,3,38,3,38,13,8,53,90,0.0,1029,5,42,10,Partly cloudy,SE,127,10,6
624,2016-03-27,0,4,39,3,38,3,38,11,7,59,91,0.0,1029,5,42,10,Partly cloudy,ESE,123,9,5
625,2016-03-27,100,4,39,3,38,3,38,11,7,73,92,0.0,1029,5,42,9,Partly cloudy,ESE,114,8,5
626,2016-03-27,200,4,40,4,38,4,38,10,6,86,93,0.0,1029,5,42,8,Overcast,ESE,106,8,5
627,2016-03-27,300,4,40,4,38,4,38,9,6,100,94,0.0,1030,5,42,7,Overcast,E,97,7,4
628,2016-03-27,400,4,40,4,38,4,38,9,6,100,94,0.0,1029,5,41,6,Overcast,E,86,7,4
629,2016-03-27,500,4,39,3,38,3,38,9,6,100,94,0.0,1029,5,41,6,Mist,ENE,76,7,4
630,2016-03-27,600,4,39,3,38,3,38,9,5,100,94,0.0,1029,5,41,5,Mist,ENE,65,7,4
631,2016-03-27,700,4,39,3,38,3,38,9,6,99,91,0.0,1030,6,42,6,Mist,ENE,68,7,5
632,2016-03-27,800,3,38,4,38,4,38,10,6,97,88,0.0,1030,6,43,8,Overcast,ENE,72,8,5
633,2016-03-27,900,3,38,4,38,4,38,10,6,96,85,0.0,1030,6,44,10,Overcast,ENE,75,9,5
634,2016-03-27,1000,3,37,5,41,5,41,11,7,85,79,0.0,1030,8,46,10,Overcast,E,85,9,6
635,2016-03-27,1100,3,37,6,43,6,43,12,7,74,73,0.0,1029,9,47,10,Cloudy,E,94,10,6
636,2016-03-27,1200,3,37,7,45,7,45,13,8,64,67,0.0,1029,10,49,10,Cloudy,ESE,104,11,7
637,2016-03-27,1300,3,37,7,45,7,45,15,9,47,65,0.0,1029,10,50,10,Cloudy,ESE,116,13,8
638,2016-03-27,1400,3,37,8,46,8,46,17,11,30,63,0.0,1028,11,51,10,Sunny,SE,128,15,9
639,2016-03-27,1500,3,37,8,46,8,46,19,12,13,61,0.0,1027,11,52,10,Sunny,SE,140,17,10
640,2016-03-27,1600,3,37,7,45,7,45,19,12,18,65,0.0,1027,10,51,10,Sunny,SE,138,16,10
641,2016-03-27,1700,3,38,6,43,6,43,19,12,23,69,0.0,1026,9,49,10,Clear,SE,137,16,10
642,2016-03-27,1800,3,38,5,41,5,41,19,12,28,74,0.0,1025,8,47,10,Clear,SE,135,16,10
643,2016-03-27,1900,4,38,5,40,5,40,18,11,47,79,0.0,1025,8,46,10,Clear,SE,130,15,9
644,2016-03-27,2000,4,39,4,39,4,39,16,10,66,84,0.0,1024,7,44,10,Cloudy,SE,126,13,8
645,2016-03-27,2100,4,40,4,38,4,38,15,9,85,90,0.0,1024,6,43,10,Cloudy,ESE,121,11,7
646,2016-03-27,2200,4,40,4,38,4,38,14,9,90,90,0.1,1023,6,43,9,Cloudy,ESE,116,11,7
647,2016-03-27,2300,5,40,4,38,4,38,14,9,95,91,0.1,1023,6,43,8,Patchy rain possible,ESE,110,11,7
648,2016-03-28,0,5,40,4,38,4,38,14,9,100,92,0.1,1022,6,42,7,Patchy rain possible,ESE,104,11,7
649,2016-03-28,100,5,40,3,38,3,38,15,9,100,91,0.2,1020,6,43,6,Patchy rain possible,E,90,12,7
650,2016-03-28,200,5,40,3,38,3,38,17,10,100,91,0.2,1019,6,43,4,Light drizzle,ENE,75,13,8
651,2016-03-28,300,5,40,3,38,3,38,18,11,100,90,0.2,1017,6,43,2,Light drizzle,ENE,61,14,9
652,2016-03-28,400,5,40,3,38,3,38,20,12,100,91,0.2,1015,6,43,2,Light drizzle,ENE,57,15,9
653,2016-03-28,500,5,40,3,37,3,37,21,13,100,91,0.2,1014,6,43,2,Light drizzle,NE,54,15,10
654,2016-03-28,600,5,40,3,37,3,37,22,14,100,92,0.2,1012,6,43,2,Light drizzle,NE,50,16,10
655,2016-03-28,700,5,40,3,37,3,37,20,13,100,91,0.4,1011,6,43,3,Light drizzle,NE,54,15,9
656,2016-03-28,800,5,41,3,38,3,38,18,11,100,91,0.6,1009,7,44,4,Light drizzle,ENE,58,14,9
657,2016-03-28,900,5,41,4,39,4,39,17,10,100,91,0.8,1008,7,44,4,Light drizzle,ENE,62,13,8
658,2016-03-28,1000,5,41,5,41,5,41,15,9,100,89,0.9,1006,8,46,6,Light drizzle,E,85,11,7
659,2016-03-28,1100,6,42,6,43,6,43,12,8,100,87,1.1,1005,8,47,8,Light rain,ESE,107,10,6
660,2016-03-28,1200,6,43,7,45,7,45,10,6,100,84,1.3,1003,9,48,9,Light rain,SE,130,9,5
661,2016-03-28,1300,6,44,9,48,9,48,14,9,89,80,1.0,1002,10,51,10,Light rain,S,176,11,7
662,2016-03-28,1400,7,44,10,51,10,51,17,11,78,75,0.7,1001,12,54,10,Light rain shower,SW,221,14,9
663,2016-03-28,1500,7,45,12,54,12,54,20,13,67,70,0.3,1000,14,56,10,Light rain shower,W,266,17,10
664,2016-03-28,1600,7,45,13,55,13,55,28,17,56,66,0.2,999,14,57,10,Light rain shower,W,263,22,14
665,2016-03-28,1700,7,44,13,55,13,55,35,22,45,63,0.1,999,14,58,10,Clear,WSW,259,27,17
666,2016-03-28,1800,7,44,14,56,14,56,42,26,34,59,0.0,998,15,59,10,Clear,WSW,255,33,20
667,2016-03-28,1900,6,42,11,52,11,52,46,28,56,59,0.0,999,14,56,10,Clear,WSW,257,34,21
668,2016-03-28,2000,4,40,9,49,9,49,49,30,78,60,0.0,1000,12,54,10,Overcast,WSW,259,35,22
669,2016-03-28,2100,3,38,7,45,7,45,52,32,100,60,0.0,1000,11,51,10,Overcast,W,261,37,23
670,2016-03-28,2200,3,37,6,43,6,43,51,32,94,60,0.0,1001,10,50,10,Overcast,W,265,36,23
671,2016-03-28,2300,2,35,5,41,5,41,51,32,88,61,0.0,1002,9,48,10,Overcast,W,269,36,22
672,2016-03-29,0,1,34,4,38,4,38,50,31,81,61,0.0,1003,8,46,10,Overcast,W,273,35,22
673,2016-03-29,100,0,33,3,37,3,37,51,31,74,62,0.0,1004,7,45,10,Overcast,W,277,35,22
674,2016-03-29,200,0,31,1,35,1,35,51,31,67,62,0.0,1005,6,44,10,Partly cloudy,W,281,35,22
675,2016-03-29,300,-1,30,0,33,0,33,51,32,60,62,0.0,1007,6,42,10,Partly cloudy,WNW,285,35,22
676,2016-03-29,400,-1,30,0,32,0,32,50,31,69,63,0.0,1007,5,41,10,Partly cloudy,WNW,286,34,21
677,2016-03-29,500,-2,29,-1,30,-1,30,48,30,79,64,0.0,1008,5,40,10,Overcast,WNW,288,34,21
678,2016-03-29,600,-2,28,-2,29,-2,29,47,29,89,65,0.0,1009,4,39,10,Overcast,WNW,289,33,21
679,2016-03-29,700,-2,28,-1,30,-1,30,45,28,78,64,0.0,1010,4,40,10,Overcast,WNW,290,33,21
680,2016-03-29,800,-2,28,-1,30,-1,30,44,27,67,62,0.0,1011,5,40,10,Cloudy,WNW,290,33,21
681,2016-03-29,900,-3,28,-1,30,-1,30,42,26,57,61,0.0,1011,5,41,10,Cloudy,WNW,290,33,20
682,2016-03-29,1000,-3,27,0,32,0,32,41,25,38,57,0.0,1012,6,43,10,Cloudy,WNW,291,33,20
683,2016-03-29,1100,-3,27,1,34,1,34,39,24,19,53,0.0,1013,7,45,10,Sunny,WNW,291,33,21
684,2016-03-29,1200,-3,27,3,37,3,37,38,24,0,49,0.0,1013,8,46,10,Sunny,WNW,292,33,21
685,2016-03-29,1300,-3,26,4,38,4,38,38,24,0,46,0.0,1014,9,48,10,Sunny,WNW,293,33,21
686,2016-03-29,1400,-4,25,5,40,5,40,39,24,0,42,0.0,1014,9,49,10,Sunny,WNW,295,33,21
687,2016-03-29,1500,-4,24,6,42,6,42,39,24,0,38,0.0,1015,10,50,10,Sunny,WNW,297,33,21
688,2016-03-29,1600,-5,23,5,41,5,41,39,24,0,37,0.0,1015,9,49,10,Sunny,WNW,299,33,20
689,2016-03-29,1700,-6,22,5,40,5,40,40,25,0,36,0.0,1016,9,48,10,Clear,WNW,300,32,20
690,2016-03-29,1800,-6,20,4,39,4,39,40,25,0,35,0.0,1017,9,47,10,Clear,WNW,302,31,19
691,2016-03-29,1900,-7,20,3,37,3,37,40,25,0,37,0.0,1018,7,45,10,Clear,NW,305,29,18
692,2016-03-29,2000,-7,19,2,35,2,35,39,24,0,38,0.0,1019,6,43,10,Clear,NW,307,27,17
693,2016-03-29,2100,-7,19,1,33,1,33,39,24,0,40,0.0,1020,5,41,10,Clear,NW,309,25,16
694,2016-03-29,2200,-7,20,0,33,0,33,35,22,0,44,0.0,1021,5,40,10,Clear,NW,309,23,14
695,2016-03-29,2300,-6,21,0,32,0,32,30,19,0,48,0.0,1022,4,39,10,Clear,NW,309,20,13
696,2016-03-30,0,-6,22,-1,31,-1,31,26,16,0,52,0.0,1023,3,38,10,Clear,NW,309,18,11
697,2016-03-30,100,-4,24,0,32,0,32,21,13,0,57,0.0,1024,4,38,10,Clear,NW,306,15,10
698,2016-03-30,200,-3,26,1,33,1,33,16,10,0,62,0.0,1025,4,38,10,Clear,WNW,303,13,8
699,2016-03-30,300,-2,29,1,34,1,34,12,7,0,67,0.0,1026,4,39,10,Clear,WNW,300,10,6
700,2016-03-30,400,-2,29,2,35,2,35,10,6,0,68,0.0,1026,4,39,10,Clear,WNW,299,9,5
701,2016-03-30,500,-1,30,2,36,2,36,8,5,0,70,0.0,1027,4,39,10,Clear,WNW,298,7,5
702,2016-03-30,600,-1,31,3,37,3,37,7,4,0,71,0.0,1027,4,40,10,Clear,WNW,297,6,4
703,2016-03-30,700,-1,30,3,38,3,38,6,4,0,68,0.0,1028,5,41,10,Sunny,WNW,281,6,4
704,2016-03-30,800,-1,30,4,40,4,40,6,4,0,65,0.0,1028,6,43,10,Sunny,W,266,5,3
705,2016-03-30,900,-2,29,5,41,5,41,5,3,0,62,0.0,1029,7,45,10,Sunny,WSW,250,5,3
706,2016-03-30,1000,-2,28,6,43,6,43,7,4,0,53,0.0,1028,8,47,10,Sunny,SW,229,6,4
707,2016-03-30,1100,-3,26,7,45,7,45,9,6,0,45,0.0,1028,10,49,10,Sunny,SSW,207,8,5
708,2016-03-30,1200,-4,24,9,47,9,47,11,7,0,37,0.0,1028,11,52,10,Sunny,S,185,10,6
709,2016-03-30,1300,-4,25,8,47,8,47,14,9,0,38,0.0,1028,11,52,10,Sunny,S,181,13,8
710,2016-03-30,1400,-4,26,8,47,8,47,18,11,0,38,0.0,1027,11,53,10,Sunny,S,177,16,10
711,2016-03-30,1500,-3,26,8,47,8,47,22,13,0,39,0.0,1026,12,53,10,Sunny,S,173,19,12
712,2016-03-30,1600,-2,29,8,46,8,46,24,15,4,45,0.0,1026,11,52,10,Sunny,S,169,20,12
713,2016-03-30,1700,0,31,7,45,7,45,26,16,8,51,0.0,1025,11,51,10,Clear,SSE,166,21,13
714,2016-03-30,1800,1,34,6,44,6,44,28,18,12,56,0.0,1024,10,50,10,Clear,SSE,162,22,14
715,2016-03-30,1900,2,35,5,42,5,42,30,19,27,62,0.0,1024,9,48,10,Clear,SSE,165,21,13
716,2016-03-30,2000,2,36,4,40,4,40,31,19,42,68,0.0,1023,8,46,10,Partly cloudy,S,169,21,13
717,2016-03-30,2100,3,37,4,38,4,38,33,20,57,73,0.0,1023,7,44,10,Partly cloudy,S,173,21,13
718,2016-03-30,2200,2,36,3,38,3,38,31,19,62,75,0.0,1023,7,44,10,Partly cloudy,S,177,20,12
719,2016-03-30,2300,2,36,3,37,3,37,30,19,66,76,0.0,1023,6,43,10,Overcast,S,181,19,12
720,2016-03-31,0,2,36,3,37,3,37,28,18,71,77,0.0,1023,6,43,10,Overcast,S,185,18,11
721,2016-03-31,100,2,36,3,37,3,37,29,18,50,78,0.0,1022,6,43,10,Overcast,S,184,17,11
722,2016-03-31,200,3,37,3,37,3,37,29,18,30,79,0.0,1021,6,43,10,Clear,S,184,17,11
723,2016-03-31,300,3,37,3,37,3,37,29,18,10,80,0.0,1020,6,43,10,Clear,S,184,17,10
724,2016-03-31,400,3,38,3,37,3,37,29,18,11,82,0.0,1020,6,43,10,Clear,S,185,17,10
725,2016-03-31,500,4,38,3,37,3,37,30,19,13,83,0.0,1019,6,43,10,Clear,S,187,17,10
726,2016-03-31,600,4,39,3,37,3,37,31,19,15,85,0.0,1019,7,44,10,Clear,S,189,17,11
727,2016-03-31,700,5,41,5,40,5,40,31,19,28,83,0.0,1018,8,46,10,Sunny,S,190,18,11
728,2016-03-31,800,6,42,6,43,6,43,31,19,41,81,0.0,1018,9,49,10,Partly cloudy,SSW,191,20,12
729,2016-03-31,900,6,44,8,46,8,46,31,19,55,79,0.0,1018,11,51,10,Partly cloudy,SSW,193,21,13
730,2016-03-31,1000,7,45,11,52,11,52,31,19,69,73,0.0,1017,13,55,10,Partly cloudy,SSW,192,23,14
731,2016-03-31,1100,8,47,14,57,14,57,30,19,84,68,0.0,1016,15,59,10,Overcast,SSW,192,24,15
732,2016-03-31,1200,9,49,17,62,17,62,30,19,99,62,0.0,1016,17,63,10,Overcast,SSW,192,26,16
733,2016-03-31,1300,10,50,18,64,18,64,31,19,93,61,0.0,1015,18,65,10,Overcast,S,189,26,16
734,2016-03-31,1400,11,52,19,66,19,66,32,20,87,60,0.0,1014,20,67,10,Overcast,S,187,26,16
735,2016-03-31,1500,12,53,20,67,20,67,33,20,81,60,0.0,1014,21,69,10,Overcast,S,185,26,16
736,2016-03-31,1600,12,54,20,67,20,67,34,21,77,63,0.0,1013,21,69,10,Overcast,S,181,26,16
737,2016-03-31,1700,13,55,20,68,20,68,36,22,72,66,0.0,1012,21,70,10,Partly cloudy,S,177,26,16
738,2016-03-31,1800,13,55,20,68,20,68,37,23,68,69,0.0,1011,21,70,10,Partly cloudy,S,173,26,16
739,2016-03-31,1900,13,56,19,66,19,66,40,25,78,76,0.0,1011,20,68,10,Partly cloudy,S,173,26,16
740,2016-03-31,2000,14,57,18,65,18,65,42,26,89,82,0.0,1011,19,66,10,Overcast,S,173,26,16
741,2016-03-31,2100,14,57,18,64,18,64,44,27,100,88,0.0,1010,18,64,10,Overcast,S,173,27,17
742,2016-03-31,2200,14,57,17,63,17,63,43,27,100,89,0.0,1010,17,63,10,Overcast,S,174,27,16
743,2016-03-31,2300,14,57,16,61,16,61,42,26,100,90,0.0,1009,16,61,10,Overcast,S,175,26,16
